valid_time,Dewpoint Temp 2m,Temp 2m,u- component 10m of wind,v- component 10mof wind,Volumetric Soil Water Layer 1,Volumetric Soil Water Layer 2,Volumetric Soil Water Layer 3,Volumetric Soil Water Layer 4,Skin Temp,Surface Pressure,Total Precipitation,Soil Temp Level 1,Soil Temp level 2,Soil Temp level 3,Soil Temp Level 4,Surface Solar Radiation Downwards,Solar Thermal Radiation Downwards,latitude,longitude
01-01-2024 00:00,278.73987,278.7653,0.7842102,-1.6098709,0.1254425,0.15826416,0.19177246,0.22459412,277.42856,99137,0,282.05573,289.00525,293.61646,298.72205,0,971596,28.600000000000975,77.19999999999987
01-01-2024 01:00,278.54544,278.56396,0.45147705,-1.202857,0.12547302,0.15826416,0.19177246,0.22459412,277.93314,99155.766,0,282.10443,288.78247,293.60352,298.71753,0,1.0512672e+06,28.600000000000975,77.19999999999987
01-01-2024 02:00,279.00665,279.05566,0.30673218,-1.1850185,0.12548828,0.15826416,0.19177246,0.22459412,278.672,99212.75,0,282.32355,288.58118,293.58853,298.7149,5554,1.1030422e+06,28.600000000000975,77.19999999999987
01-01-2024 03:00,279.96814,280.56726,0.2191925,-0.89372253,0.12550354,0.15826416,0.1917572,0.22459412,281.2751,99288.41,0,283.50424,288.44247,293.57544,298.71234,265812,1.1250235e+06,28.600000000000975,77.19999999999987
01-01-2024 04:00,281.59818,282.62415,0.23176575,-0.6739502,0.12553406,0.15826416,0.1917572,0.22459412,285.57455,99342.06,0,285.72998,288.40546,293.56036,298.70776,731173,1.1396635e+06,28.600000000000975,77.19999999999987
01-01-2024 05:00,282.1872,285.65704,0.28053284,-0.55197144,0.12554932,0.15826416,0.19174194,0.22459412,290.61652,99357.84,0,288.6289,288.49176,293.54718,298.70514,1.260597e+06,1.151687e+06,28.600000000000975,77.19999999999987
01-01-2024 06:00,281.61768,288.16113,-0.024414062,-0.39096832,0.1254425,0.1582489,0.19171143,0.22459412,296.2335,99316.516,0,292.09686,288.72034,293.53394,298.70056,1.952422e+06,1.0835745e+06,28.600000000000975,77.19999999999987
01-01-2024 07:00,281.42545,288.02942,-0.14430237,-0.060194016,0.12530518,0.15823364,0.19169617,0.22457886,298.9225,99256.516,0,294.31937,289.02985,293.52264,298.698,2.027852e+06,1.151656e+06,28.600000000000975,77.19999999999987
01-01-2024 08:00,281.31036,289.1203,0.20547485,-0.35911465,0.12513733,0.15823364,0.19166565,0.22457886,300.5991,99123.39,0,295.9837,289.39047,293.5113,298.69342,2.175542e+06,1.097288e+06,28.600000000000975,77.19999999999987
01-01-2024 09:00,280.88113,289.98895,0.46565247,-0.8740654,0.12498474,0.15821838,0.19163513,0.22457886,300.67648,99065.64,0,296.67896,289.76117,293.50385,298.6908,2.002738e+06,1.061108e+06,28.600000000000975,77.19999999999987
01-01-2024 10:00,280.73004,290.2951,0.61157227,-1.4014988,0.12486267,0.15820312,0.19161987,0.22457886,299.09143,99005.55,0,296.28497,290.09302,293.49832,298.68622,1.552354e+06,1.05912e+06,28.600000000000975,77.19999999999987
01-01-2024 11:00,280.6894,289.95786,0.6342926,-1.7432938,0.124816895,0.15820312,0.19160461,0.22457886,295.8792,98993.414,0,294.7815,290.34048,293.49277,298.6836,912870,1.046977e+06,28.600000000000975,77.19999999999987
01-01-2024 12:00,281.29974,288.60455,0.77838135,-1.8132744,0.124816895,0.15820312,0.19160461,0.2245636,291.4788,98996.97,8.597969e-07,292.41437,290.47534,293.48718,298.679,254978,1.035229e+06,28.600000000000975,77.19999999999987
01-01-2024 13:00,281.5676,286.89017,0.9701843,-1.9121475,0.12483215,0.15820312,0.19160461,0.2245636,287.73737,99045.85,0,290.1946,290.50867,293.48358,298.67438,114,1.019343e+06,28.600000000000975,77.19999999999987
01-01-2024 14:00,281.7048,285.57968,1.2094116,-1.7639694,0.12484741,0.15820312,0.19160461,0.2245636,285.47305,99110,-7.45E-09,288.62912,290.47357,293.47992,298.67172,0,1.012215e+06,28.600000000000975,77.19999999999987
01-01-2024 15:00,281.66025,284.5332,1.355896,-1.5686779,0.12487793,0.15820312,0.19160461,0.2245636,283.91034,99135.39,0,287.4262,290.38947,293.47427,298.6671,-2,1.005729e+06,28.600000000000975,77.19999999999987
01-01-2024 16:00,281.54132,283.63818,1.434494,-1.3258171,0.12489319,0.15820312,0.19160461,0.2245636,282.6961,99163.31,0,286.44727,290.26804,293.46863,298.66443,0,998525,28.600000000000975,77.19999999999987
01-01-2024 17:00,281.34177,282.74487,1.5309143,-1.239502,0.124923706,0.15820312,0.19158936,0.2245636,281.59247,99168.47,0,285.5725,290.11646,293.46295,298.6618,0,992232,28.600000000000975,77.19999999999987
01-01-2024 18:00,280.8638,281.9601,1.5729675,-1.1877289,0.12495422,0.15820312,0.19158936,0.2245636,280.73566,99146.89,0,284.84824,289.94366,293.45502,298.65717,0,986944,28.600000000000975,77.19999999999987
01-01-2024 19:00,280.2489,280.82623,1.4129944,-1.3435974,0.12498474,0.15820312,0.19158936,0.2245636,279.79285,99136.77,0,284.12122,289.75095,293.44733,298.65448,0,968052,28.600000000000975,77.19999999999987
01-01-2024 20:00,279.90845,280.3749,1.2773285,-1.5484562,0.125,0.15818787,0.19158936,0.2245636,279.23816,99110.13,0,283.58832,289.5442,293.43958,298.64984,0,962202,28.600000000000975,77.19999999999987
01-01-2024 21:00,279.58643,279.94824,1.1843872,-1.6502228,0.12503052,0.15818787,0.19158936,0.2245636,278.77502,99106.95,0,283.1358,289.3307,293.4295,298.64716,0,957110,28.600000000000975,77.19999999999987
01-01-2024 22:00,279.28888,279.56445,1.0535278,-1.7159672,0.1250763,0.15818787,0.19158936,0.2245636,278.38977,99086.14,0,282.74567,289.11353,293.41974,298.64252,0,955132,28.600000000000975,77.19999999999987
01-01-2024 23:00,278.9978,279.1742,1.0265045,-1.6920071,0.12509155,0.15818787,0.19158936,0.2245636,278.00366,99047.3,0,282.3806,288.8922,293.40796,298.63983,0,949176,28.600000000000975,77.19999999999987
02-01-2024 00:00,278.71265,278.81732,0.981308,-1.7042332,0.12512207,0.15818787,0.19158936,0.2245636,277.61896,99052.03,0,282.03204,288.67078,293.39612,298.63574,0,944408,28.600000000000975,77.19999999999987
02-01-2024 01:00,278.38733,278.4092,0.8304901,-1.6775246,0.12513733,0.15818787,0.19158936,0.2245636,277.31775,99080.03,0,281.7329,288.4474,293.38226,298.6311,0,953710.8,28.600000000000975,77.19999999999987
02-01-2024 02:00,278.08826,278.11758,0.6466675,-1.5356178,0.1251831,0.15818787,0.19158936,0.2245636,277.22504,99142.875,0,281.53787,288.2293,293.36835,298.62836,6154,975815.7,28.600000000000975,77.19999999999987
02-01-2024 03:00,279.777,280.28827,0.44934082,-0.9835911,0.12519836,0.15818787,0.1915741,0.2245636,280.30566,99209.64,0,282.84476,288.08026,293.35245,298.62372,296942,1.0722685e+06,28.600000000000975,77.19999999999987
02-01-2024 04:00,281.5931,282.02872,0.4473114,-0.66926956,0.12521362,0.15818787,0.1915741,0.2245636,285.3696,99266.81,0,285.36972,288.04468,293.33847,298.62097,669932,1.240789e+06,28.600000000000975,77.19999999999987
02-01-2024 05:00,282.62616,284.25665,0.42781067,-0.44001102,0.12524414,0.15818787,0.19155884,0.2245636,289.3089,99307.09,0,287.74304,288.11096,293.32443,298.61823,1.064692e+06,1.25916e+06,28.600000000000975,77.19999999999987
02-01-2024 06:00,282.8706,287.00446,0.22392273,-0.61261845,0.12516785,0.15818787,0.19154358,0.22454834,294.48505,99278.28,0,290.88068,288.30585,293.31036,298.61353,1.722286e+06,1.161423e+06,28.600000000000975,77.19999999999987
02-01-2024 07:00,282.67682,286.64975,0.38452148,-0.1937151,0.12504578,0.1581726,0.19151306,0.22454834,297.1121,99210.516,0,292.9655,288.57782,293.29822,298.61078,1.774446e+06,1.263501e+06,28.600000000000975,77.19999999999987
02-01-2024 08:00,282.20032,288.096,0.23884583,-0.37655544,0.124938965,0.15815735,0.1914978,0.22454834,298.61096,99089.9,8.597969e-07,294.48688,288.89694,293.28802,298.60608,1.87747e+06,1.204206e+06,28.600000000000975,77.19999999999987
02-01-2024 09:00,281.22208,289.16827,0.11125183,-0.6544752,0.124801636,0.15815735,0.19146729,0.22454834,299.25104,99005.71,8.59797e-07,295.43817,289.2398,293.2778,298.60333,1.852868e+06,1.117672e+06,28.600000000000975,77.19999999999987
02-01-2024 10:00,280.80444,289.61023,0.22729492,-0.8645115,0.12471008,0.15814209,0.19145203,0.22454834,298.26935,98948.05,8.523464e-07,295.38367,289.55948,293.27148,298.59863,1.529108e+06,1.062352e+06,28.600000000000975,77.19999999999987
02-01-2024 11:00,280.6955,289.3858,0.40653992,-1.1086836,0.12464905,0.15814209,0.19143677,0.22454834,295.4486,98931.31,0,294.1396,289.8084,293.26288,298.59586,921144,1.044259e+06,28.600000000000975,77.19999999999987
02-01-2024 12:00,281.2807,288.30362,0.81585693,-1.5036716,0.12464905,0.15814209,0.19143677,0.22454834,291.11688,98945.516,0,291.8712,289.94675,293.25842,298.59308,262314,1.023876e+06,28.600000000000975,77.19999999999987
02-01-2024 13:00,281.52386,286.46207,1.0861206,-1.9048748,0.124679565,0.15814209,0.19143677,0.22454834,287.2189,98985.625,2.2737368e-13,289.62045,289.98157,293.25195,298.58835,112,1.000437e+06,28.600000000000975,77.19999999999987
02-01-2024 14:00,281.55768,284.9333,1.0556641,-1.8336344,0.124694824,0.15814209,0.19143677,0.22454834,284.8453,99042.234,0,288.02145,289.946,293.24747,298.58557,0,992014,28.600000000000975,77.19999999999987
02-01-2024 15:00,281.45758,283.84714,0.9689789,-1.7184753,0.12471008,0.15814209,0.19143677,0.22454834,283.21555,99089.234,1.4901161e-08,286.7948,289.8634,293.24097,298.5808,0,984415,28.600000000000975,77.19999999999987
02-01-2024 16:00,281.3315,282.80032,0.8769989,-1.5466003,0.1247406,0.15814209,0.19143677,0.22454834,281.8988,99094.59,0,285.76666,289.7396,293.2345,298.578,0,977889,28.600000000000975,77.19999999999987
02-01-2024 17:00,280.79407,281.6318,0.8356323,-1.2925568,0.12477112,0.15814209,0.19143677,0.22454834,280.6392,99092.55,0,284.81982,289.58368,293.22797,298.57523,0,972066,28.600000000000975,77.19999999999987
02-01-2024 18:00,280.19318,280.88446,0.8651428,-1.2277985,0.124801636,0.15812683,0.19142151,0.22453308,279.51663,99070.03,0,283.96356,289.40063,293.21948,298.57047,0,966970,28.600000000000975,77.19999999999987
02-01-2024 19:00,279.6098,279.8947,0.84695435,-1.7559052,0.12483215,0.15812683,0.19142151,0.22453308,278.6072,99051.41,0,283.22653,289.1938,293.21094,298.56763,0,959932,28.600000000000975,77.19999999999987
02-01-2024 20:00,279.34357,279.59628,0.41619873,-1.9466553,0.12484741,0.15812683,0.19142151,0.22453308,278.27795,99047.56,0,282.78015,288.98273,293.20044,298.56287,0,969096,28.600000000000975,77.19999999999987
02-01-2024 21:00,279.39548,279.63474,0.14941406,-1.9505463,0.12489319,0.15812683,0.19142151,0.22453308,278.38354,99056.86,0,282.5836,288.77335,293.18988,298.56006,0,1.00949e+06,28.600000000000975,77.19999999999987
02-01-2024 22:00,279.03998,279.19446,-0.1212616,-2.0165405,0.12490845,0.15812683,0.19142151,0.22453308,277.8875,99042.78,0,282.178,288.56177,293.1793,298.55524,0,960116,28.600000000000975,77.19999999999987
02-01-2024 23:00,278.71667,278.72778,-0.31703186,-1.8476562,0.124938965,0.15812683,0.19142151,0.22453308,277.58246,99009.94,0,281.86444,288.34802,293.1661,298.55243,0,964578,28.600000000000975,77.19999999999987
03-01-2024 00:00,278.1757,278.17804,-0.48921204,-1.7500458,0.12496948,0.15812683,0.19142151,0.22453308,276.9848,99005.1,0,281.43597,288.1264,293.15152,298.5476,0,934824,28.600000000000975,77.19999999999987
03-01-2024 01:00,277.72772,277.7252,-0.49977112,-1.483841,0.125,0.15812683,0.19142151,0.22453308,276.6687,99027.81,0,281.12726,287.90475,293.13885,298.5428,0,958617.9,28.600000000000975,77.19999999999987
03-01-2024 02:00,277.5424,277.57687,-0.25750732,-0.8307934,0.12501526,0.15812683,0.19140625,0.22453308,277.1391,99084.36,0,281.1808,287.69888,293.12225,298.53995,5496.5,1.0436466e+06,28.600000000000975,77.19999999999987
03-01-2024 03:00,279.15778,279.58322,-0.09779358,-0.44273186,0.12504578,0.15812683,0.19140625,0.22453308,280.30402,99148.47,0,282.5459,287.56354,293.10754,298.53708,238676.5,1.1158365e+06,28.600000000000975,77.19999999999987
03-01-2024 04:00,281.17276,281.58545,-0.008880615,-0.21469116,0.1250763,0.15812683,0.19140625,0.22451782,285.24432,99219.25,0,285.036,287.54193,293.09088,298.53223,631121,1.2297015e+06,28.600000000000975,77.19999999999987
03-01-2024 05:00,282.64694,283.6974,0.028686523,-0.12149525,0.12509155,0.15812683,0.19139099,0.22451782,289.31787,99241.3,0,287.484,287.62238,293.07614,298.52936,976814,1.287607e+06,28.600000000000975,77.19999999999987
03-01-2024 06:00,283.05896,286.70142,-0.119384766,0.00192833,0.12504578,0.15812683,0.19137573,0.22451782,294.6137,99229.3,0,290.73355,287.83612,293.0614,298.52454,1.660008e+06,1.2126675e+06,28.600000000000975,77.19999999999987
03-01-2024 07:00,281.77643,287.9323,-0.6343994,0.8533268,0.124938965,0.15811157,0.19136047,0.22451782,297.1615,99194.81,0,292.77124,288.12277,293.04858,298.52164,1.640548e+06,1.252467e+06,28.600000000000975,77.19999999999987
03-01-2024 08:00,281.77426,288.63477,-0.2524414,0.22633553,0.124816895,0.15811157,0.19134521,0.22451782,297.71594,99096.266,0,293.81573,288.4373,293.03775,298.51874,1.705608e+06,1.149636e+06,28.600000000000975,77.19999999999987
03-01-2024 09:00,281.88654,289.4655,-0.12579346,-0.25954628,0.124694824,0.15809631,0.1913147,0.22451782,299.35895,99003.64,0,295.23297,288.79132,293.02692,298.51385,1.874414e+06,1.109593e+06,28.600000000000975,77.19999999999987
03-01-2024 10:00,281.89078,289.77405,0.004776001,-0.5757885,0.12458801,0.15809631,0.19129944,0.22451782,298.52148,98958.805,0,295.27133,289.13013,293.01807,298.51096,1.444852e+06,1.138566e+06,28.600000000000975,77.19999999999987
03-01-2024 11:00,281.83408,289.50076,0.19325256,-0.72063637,0.12454224,0.15808105,0.19128418,0.22451782,295.44025,98950.87,0,293.91125,289.3892,293.01117,298.5061,753070,1.144878e+06,28.600000000000975,77.19999999999987
03-01-2024 12:00,282.06915,288.74036,0.7382202,-0.9089203,0.12452698,0.15808105,0.19128418,0.22451782,291.6522,98938.86,0,291.93048,289.55084,293.00623,298.50317,245986,1.11584e+06,28.600000000000975,77.19999999999987
03-01-2024 13:00,282.1627,287.24292,1.3113556,-1.3507748,0.12454224,0.15808105,0.19128418,0.22451782,288.21826,98959.89,0,289.9489,289.61945,293.00134,298.50024,206,1.108941e+06,28.600000000000975,77.19999999999987
03-01-2024 14:00,282.06808,285.51932,1.5098114,-1.52631,0.124557495,0.15808105,0.19128418,0.22451782,285.71277,98971.7,0,288.34998,289.61536,292.99454,298.494,0,1.047507e+06,28.600000000000975,77.19999999999987
03-01-2024 15:00,281.789,284.34055,1.5029297,-1.4804974,0.124572754,0.15808105,0.19128418,0.22451782,284.09607,98994.89,0,287.1666,289.56244,292.9897,298.49103,0,1.042283e+06,28.600000000000975,77.19999999999987
03-01-2024 16:00,281.5158,283.48438,1.5473785,-1.3109007,0.12461853,0.15808105,0.19128418,0.22451782,282.97433,99030.25,8.5830686e-07,286.25494,289.47437,292.98294,298.4881,0,1.043936e+06,28.600000000000975,77.19999999999987
03-01-2024 17:00,281.18066,282.64325,1.6552124,-1.1329803,0.12463379,0.15808105,0.19126892,0.22451782,281.9129,99042.7,0,285.42633,289.35693,292.9762,298.4832,0,1.018732e+06,28.600000000000975,77.19999999999987
03-01-2024 18:00,280.83698,281.90076,1.7410431,-1.0205078,0.12466431,0.15808105,0.19126892,0.22451782,281.05975,99050.81,0,284.7303,289.21405,292.96948,298.48022,0,1.015172e+06,28.600000000000975,77.19999999999987
03-01-2024 19:00,281.18652,282.4984,1.6355743,-0.79177856,0.124694824,0.15808105,0.19126892,0.22451782,281.825,99024.11,1.8566847e-06,284.8061,289.08328,292.96085,298.47528,0,1.174564e+06,28.600000000000975,77.19999999999987
03-01-2024 20:00,281.1208,282.51367,1.5658875,-1.1020489,0.12472534,0.15808105,0.19126892,0.22450256,282.0758,99036.97,5.811453e-07,284.77374,288.96167,292.9522,298.47232,0,1.172492e+06,28.600000000000975,77.19999999999987
03-01-2024 21:00,281.0354,282.24506,1.4361725,-1.2978477,0.12477112,0.1580658,0.19126892,0.22450256,281.89508,99051.984,1.311302e-06,284.58942,288.83606,292.9436,298.46936,0,1.141832e+06,28.600000000000975,77.19999999999987
03-01-2024 22:00,281.0146,282.462,1.2250671,-1.3147678,0.12483215,0.1580658,0.19126892,0.22450256,282.29956,99026.75,4.559756e-06,284.68536,288.72226,292.93307,298.46442,0,1.210438e+06,28.600000000000975,77.19999999999987
03-01-2024 23:00,280.97913,282.089,1.1488647,-1.3230438,0.12486267,0.1580658,0.19125366,0.22450256,281.9274,99009.69,9.834766e-07,284.4646,288.60513,292.9245,298.46143,0,1.146162e+06,28.600000000000975,77.19999999999987
04-01-2024 00:00,281.00824,282.38904,0.96536255,-1.1130466,0.12489319,0.1580658,0.19125366,0.22450256,282.35474,99032.234,1.1920929e-07,284.5938,288.50317,292.914,298.45844,0,1.226198e+06,28.600000000000975,77.19999999999987
04-01-2024 01:00,281.01364,282.51257,0.96281433,-1.0178757,0.124923706,0.1580658,0.19125366,0.2244873,282.61163,99065.69,1.989305e-06,284.6806,288.40717,292.90158,298.45346,0,1.2333995e+06,28.600000000000975,77.19999999999987
04-01-2024 02:00,281.01767,282.00818,1.1312256,-0.8961582,0.12496948,0.1580658,0.19125366,0.2244873,282.1269,99150.625,9.909272e-07,284.4449,288.30737,292.8911,298.45044,4389.5,1.1617885e+06,28.600000000000975,77.19999999999987
04-01-2024 03:00,281.14996,282.71378,1.0509033,-0.7330723,0.12498474,0.1580658,0.19125366,0.2244873,283.16583,99207.266,1.4156103e-07,284.92245,288.2351,292.87872,298.4455,259657.5,1.0988372e+06,28.600000000000975,77.19999999999987
04-01-2024 04:00,281.72913,284.9781,0.99069214,-0.7308874,0.12498474,0.1580658,0.1912384,0.2244873,287.62726,99291.805,0,287.1413,288.25922,292.86774,298.44244,717204,1.2281592e+06,28.600000000000975,77.19999999999987
04-01-2024 05:00,282.20703,286.9228,0.8510437,-0.68856907,0.12495422,0.1580658,0.1912384,0.2244873,291.63293,99316.625,0,289.5087,288.3827,292.85736,298.4375,1.171611e+06,1.1841e+06,28.600000000000975,77.19999999999987
04-01-2024 06:00,282.4118,288.62354,0.5991516,-0.5156927,0.12486267,0.15805054,0.19122314,0.2244873,295.70642,99277.234,7.4505806e-08,292.13077,288.608,292.84705,298.43445,1.657444e+06,1.1510395e+06,28.600000000000975,77.19999999999987
04-01-2024 07:00,283.31436,288.8139,1.0174866,-1.3487473,0.12478638,0.15805054,0.19119263,0.2244873,297.26947,99253.984,1.5869737e-06,293.57446,288.8826,292.83868,298.42947,1.51022e+06,1.252951e+06,28.600000000000975,77.19999999999987
04-01-2024 08:00,283.51025,289.6562,0.46621704,-1.2583122,0.12472534,0.15803528,0.19117737,0.2244873,297.34253,99148.78,3.5837293e-06,294.1643,289.16608,292.83234,298.42642,1.394774e+06,1.264092e+06,28.600000000000975,77.19999999999987
04-01-2024 09:00,283.37866,290.081,-0.26348877,-1.2978134,0.12466431,0.15803528,0.19116211,0.2244873,296.84378,99039.91,1.7136335e-06,294.2719,289.43585,292.82605,298.42145,1.142e+06,1.253407e+06,28.600000000000975,77.19999999999987
04-01-2024 10:00,283.04636,290.67938,-0.83096313,-1.0154133,0.12466431,0.15803528,0.19114685,0.2244873,297.03033,98985.47,7.942319e-06,294.58704,289.70416,292.82178,298.4184,1.087252e+06,1.296434e+06,28.600000000000975,77.19999999999987
04-01-2024 11:00,283.17383,290.57767,-0.8917084,-0.8839836,0.124694824,0.15803528,0.19114685,0.2244873,295.10028,98941.055,8.150935e-06,293.7379,289.92212,292.8195,298.41534,587628,1.290565e+06,28.600000000000975,77.19999999999987
04-01-2024 12:00,283.60583,290.01855,-0.3267975,-0.8279457,0.124694824,0.15803528,0.19114685,0.2244873,292.55148,98929.836,0,292.3947,290.06995,292.8173,298.4103,176592,1.306328e+06,28.600000000000975,77.19999999999987
04-01-2024 13:00,283.81213,289.19736,0.35873413,-1.085455,0.124694824,0.15803528,0.19113159,0.2244873,290.13083,98957.41,7.450581e-09,290.99573,290.15015,292.81516,298.40723,224,1.266186e+06,28.600000000000975,77.19999999999987
04-01-2024 14:00,284.0344,288.4558,1.0110168,-1.3422318,0.12471008,0.15803528,0.19113159,0.2244873,288.79956,98988.66,1.7136335e-06,290.07626,290.18878,292.81308,298.40222,0,1.277833e+06,28.600000000000975,77.19999999999987
04-01-2024 15:00,284.1477,287.22192,1.3717804,-1.5283308,0.12472534,0.15803528,0.19113159,0.2244873,287.29846,99009.71,1.3411045e-07,289.1037,290.18045,292.8111,298.39917,0,1.200116e+06,28.600000000000975,77.19999999999987
04-01-2024 16:00,284.13306,286.3108,1.3452911,-1.6586056,0.1247406,0.15803528,0.19113159,0.2244873,286.18005,99037.11,0,288.31165,290.14258,292.8072,298.39606,0,1.177336e+06,28.600000000000975,77.19999999999987
04-01-2024 17:00,284.04007,285.65366,1.2310638,-1.7540722,0.12477112,0.15803528,0.19113159,0.2244873,285.31165,99033.13,0,287.65723,290.0751,292.8053,298.39105,0,1.159416e+06,28.600000000000975,77.19999999999987
04-01-2024 18:00,283.7044,284.87683,1.1477051,-1.7957325,0.124801636,0.15803528,0.19111633,0.2244873,284.2799,99022.766,0,286.94815,289.98444,292.80344,298.38794,0,1.103972e+06,28.600000000000975,77.19999999999987
04-01-2024 19:00,282.7685,283.51544,0.99435425,-1.7876053,0.12483215,0.15803528,0.19111633,0.2244873,283.0291,99009.72,0,286.14188,289.86548,292.79968,298.38486,0,1.058016e+06,28.600000000000975,77.19999999999987
04-01-2024 20:00,282.78644,283.40115,0.9537811,-1.5530272,0.12484741,0.15802002,0.19111633,0.2244873,282.82922,99025.06,0,285.8074,289.73627,292.79596,298.37982,0,1.126176e+06,28.600000000000975,77.19999999999987
04-01-2024 21:00,282.8113,283.33014,0.981369,-1.5198803,0.12487793,0.15802002,0.19111633,0.2244873,282.8059,99035.32,0,285.60718,289.60858,292.79224,298.3767,0,1.153436e+06,28.600000000000975,77.19999999999987
04-01-2024 22:00,282.71777,283.1417,0.89741516,-1.6105824,0.12490845,0.15802002,0.19111633,0.22447205,282.66693,99006.51,0,285.40045,289.47882,292.78687,298.37164,0,1.147478e+06,28.600000000000975,77.19999999999987
04-01-2024 23:00,282.89108,283.4917,0.7498169,-1.5107651,0.124923706,0.15802002,0.19111633,0.22447205,283.177,98988.484,0,285.52078,289.36212,292.78125,298.36856,0,1.243822e+06,28.600000000000975,77.19999999999987
05-01-2024 00:00,282.88306,283.67163,0.70077515,-1.4440193,0.12495422,0.15802002,0.19111633,0.22447205,283.6041,99005.38,0,285.65576,289.25687,292.7737,298.3635,0,1.256096e+06,28.600000000000975,77.19999999999987
05-01-2024 01:00,282.82257,283.75116,0.6546478,-1.3666267,0.12498474,0.15802002,0.19110107,0.22447205,283.82816,99059.86,8.586794e-07,285.7321,289.16107,292.76813,298.36038,0,1.260863e+06,28.600000000000975,77.19999999999987
05-01-2024 02:00,282.72214,283.6433,0.5935974,-1.3817844,0.12501526,0.15802002,0.19110107,0.22447205,283.73047,99130.99,8.586794e-07,285.67392,289.069,292.76056,298.35724,3042,1.2342048e+06,28.600000000000975,77.19999999999987
05-01-2024 03:00,282.72986,284.0962,0.4003601,-1.36446,0.12504578,0.15802002,0.19110107,0.22447205,284.3756,99185.516,8.6054206e-07,285.97955,288.99445,292.75305,298.35217,167387,1.1778062e+06,28.600000000000975,77.19999999999987
05-01-2024 04:00,283.0517,285.97955,0.24610901,-1.4130726,0.12504578,0.15802002,0.19110107,0.22445679,288.02234,99244.734,0,287.8207,289.00244,292.74548,298.34906,690770,1.1686845e+06,28.600000000000975,77.19999999999987
05-01-2024 05:00,283.41434,288.17078,0.0342865,-1.2104187,0.125,0.15800476,0.19108582,0.22445679,292.57428,99264.2,0,290.40063,289.11932,292.73993,298.344,1.208845e+06,1.200644e+06,28.600000000000975,77.19999999999987
05-01-2024 06:00,283.3465,289.68463,-0.80599976,0.017017365,0.124923706,0.15800476,0.19107056,0.22445679,296.37082,99210,0,292.8698,289.33398,292.73434,298.34085,1.585742e+06,1.1799425e+06,28.600000000000975,77.19999999999987
05-01-2024 07:00,283.76712,289.52542,-0.68492126,-0.23548317,0.12486267,0.15800476,0.1910553,0.22445679,296.66827,99158.42,3.1217933e-06,293.61505,289.56445,292.72876,298.3377,1.147058e+06,1.305088e+06,28.600000000000975,77.19999999999987
05-01-2024 08:00,283.81122,290.0231,-0.6418915,0.13809204,0.12519836,0.1579895,0.19104004,0.22445679,297.02283,99068.07,4.8436224e-05,294.22162,289.80872,292.72516,298.3346,1.112676e+06,1.31094e+06,28.600000000000975,77.19999999999987
05-01-2024 09:00,283.95422,289.8183,-0.062179565,0.33988762,0.12564087,0.1579895,0.19102478,0.22445679,295.03772,99016.09,5.6155026e-05,293.50833,290.00824,292.7235,298.33008,567402,1.367286e+06,28.600000000000975,77.19999999999987
05-01-2024 10:00,284.14185,289.74847,0.58747864,0.24923992,0.12591553,0.1579895,0.19102478,0.22445679,293.51495,99000.44,3.4675002e-05,292.80438,290.16687,292.7219,298.3269,369046,1.38361e+06,28.600000000000975,77.19999999999987
05-01-2024 11:00,284.13364,289.77722,1.0146484,-0.16235352,0.12591553,0.1579895,0.19102478,0.22445679,292.7646,99017,1.989305e-06,292.358,290.29822,292.72028,298.3218,323744,1.379052e+06,28.600000000000975,77.19999999999987
05-01-2024 12:00,284.36823,289.29657,1.2423706,-0.623806,0.12593079,0.1579895,0.19100952,0.22445679,291.1068,99044.91,1.7136335e-06,291.4014,290.38098,292.72064,298.31866,74752,1.359348e+06,28.600000000000975,77.19999999999987
05-01-2024 13:00,284.505,288.61993,1.3413849,-1.061594,0.1259613,0.1579895,0.19100952,0.22445679,289.62427,99071.75,3.2633543e-06,290.50873,290.4204,292.71902,298.31354,318,1.33771e+06,28.600000000000975,77.19999999999987
05-01-2024 14:00,284.52948,287.97922,1.3707123,-1.3548508,0.12597656,0.1579895,0.19100952,0.22445679,288.46143,99133.58,9.983778e-07,289.7559,290.42645,292.71747,298.31036,0,1.293637e+06,28.600000000000975,77.19999999999987
05-01-2024 15:00,284.50537,287.67273,1.2788239,-1.4328384,0.12599182,0.1579895,0.19100952,0.22445679,287.8816,99155.58,1.4305115e-06,289.2796,290.41275,292.71808,298.30722,2,1.306234e+06,28.600000000000975,77.19999999999987
05-01-2024 16:00,284.4478,287.60568,1.1843872,-1.3917255,0.12600708,0.1579895,0.19100952,0.22445679,287.70966,99172.125,8.6426735e-07,289.02515,290.38892,292.7165,298.3021,0,1.33259e+06,28.600000000000975,77.19999999999987
05-01-2024 17:00,284.3505,287.03333,1.2299042,-1.4620953,0.1260376,0.1579895,0.19100952,0.22445679,286.9829,99186.82,1.1324883e-06,288.55704,290.34717,292.71686,298.29892,0,1.26074e+06,28.600000000000975,77.19999999999987
05-01-2024 18:00,284.24084,286.44888,1.2007751,-1.5295849,0.12606812,0.1579895,0.19100952,0.22445679,286.25366,99176.05,1.9818544e-06,288.08038,290.2874,292.71527,298.29575,0,1.22716e+06,28.600000000000975,77.19999999999987
